11,176.0,296.54545454545456
21,200.0,248.71428571428572
31,196.5,256.4193548387097
41,197.0,281.8780487804878
51,201.0,265.6470588235294
61,200.0,255.04918032786884
71,202.0,247.3661971830986
81,201.0,246.1604938271605
91,188.0,240.57142857142858
101,199.0,243.86138613861385
111,198.0,256.0990990990991
121,199.0,253.69421487603304
131,185.5,256.32824427480915
141,568.5,259.6276595744681
151,473.0,269.8841059602649
161,673.5,287.95652173913044
171,200.0,297.8888888888889
181,185.0,299.1546961325967
191,538.5,311.7958115183246
201,997.5,322.76119402985074
211,584.0,325.52369668246445
221,186.5,341.91402714932127
231,181.5,351.3073593073593
241,190.5,364.0746887966805
251,1000.0,368.92629482071715
261,722.0,384.4501915708812
271,192.0,395.7970479704797
281,764.5,406.3167259786477
291,581.5,417.43470790378007
301,573.0,418.66112956810633
311,591.5,417.2138263665595
321,671.0,422.8816199376947
331,192.5,432.8549848942598
341,196.0,437.4193548387097
351,195.0,444.8091168091168
361,191.5,448.38227146814404
371,576.0,455.2102425876011
381,1376.0,457.92913385826773
391,736.0,457.84910485933506
401,194.0,462.2793017456359
411,178.5,463.0729927007299
421,556.0,464.88004750593825
431,587.5,468.32714617169376
441,769.5,468.74943310657596
451,190.5,472.9157427937916
461,200.0,472.51409978308027
471,192.0,470.1316348195329
481,197.0,469.8731808731809
491,187.0,469.030549898167
501,1264.0,471.6067864271457
511,1016.0,475.4853228962818
521,576.5,479.3915547024952
531,564.5,478.725988700565
541,197.0,480.0332717190388
551,202.0,483.52268602540835
561,178.0,483.98752228163994
571,194.0,482.7740805604203
581,1271.5,484.93201376936315
591,579.5,486.39340101522845
601,191.5,484.41763727121463
611,573.0,488.25368248772503
621,691.0,485.2890499194847
631,198.0,484.1933438985737
641,195.0,484.5772230889236
651,579.0,484.97849462365593
661,188.0,485.4341906202723
671,1255.5,490.39344262295083
681,590.0,492.9030837004405
691,1280.0,496.21997105643993
701,1383.0,497.81027104136945
711,200.0,500.0829817158931
721,198.5,502.5423023578363
731,581.0,504.4445964432285
741,1285.5,504.9021592442645
751,1272.5,508.9214380825566
761,565.0,510.32588699080156
771,745.5,513.1666666666666
781,553.5,515.9564660691422
791,586.0,516.637168141593
801,573.0,517.9775280898876
811,192.5,519.154130702836
821,1001.0,519.3087697929354
831,182.0,519.768953068592
841,214.5,518.6212841854934
851,998.5,518.6339600470035
861,585.0,520.226480836237
871,580.0,522.7566016073479
881,185.0,522.4472190692395
891,996.5,522.635241301908
901,1274.0,523.4206437291898
911,199.0,524.5268935236004
921,1288.0,525.0179153094463
931,173.0,527.4554242749731
941,191.0,527.13390010627
951,197.0,526.8149316508938
961,584.0,527.3028095733611
971,201.0,529.0350154479918
981,185.0,530.1529051987768
991,717.5,532.7684157416751
1001,575.0,536.471028971029
1011,556.0,537.2848664688428
1021,654.0,537.7066601371205
1031,978.5,541.7090203685742
1041,774.5,544.2588856868396
1051,983.0,548.7231208372978
1061,688.5,550.8374175306315
1071,581.0,552.8384687208217
1081,553.0,553.790934320074
1091,1873.5,556.3386801099908
1101,553.5,557.9877384196185
1111,581.5,558.3910891089109
1121,582.0,558.9232827832293
1131,1867.5,561.3921308576481
1141,186.5,561.501314636284
1151,573.5,563.1937445699392
1161,1881.0,565.260120585702
1171,1827.0,568.196413321947
1181,992.0,570.0118543607113
1191,201.0,569.8748950461796
1201,991.0,571.1149042464613
1211,197.0,570.9182493806771
1221,766.5,573.3558558558559
1231,992.0,574.346466287571
1241,563.0,576.3996776792909
1251,566.0,577.0895283772982
1261,1270.5,579.1003172085647
1271,1000.0,582.1235247836349
1281,999.5,583.1588602654176
1291,993.0,584.9101471727344
1301,548.0,585.7740199846272
1311,764.5,586.3237986270022
1321,771.0,587.215745647237
1331,560.5,589.2787377911345
1341,998.5,591.6685309470545
1351,1006.5,592.6302738712066
1361,194.0,596.2116091109478
1371,565.5,597.9077315827863
1381,590.0,599.1241853729182
1391,182.0,601.2084831056794
1401,568.5,603.2141327623126
1411,582.0,604.2792345854004
1421,562.5,605.0049261083744
1431,564.0,605.6946191474493
1441,185.0,607.4302567661347
1451,986.5,608.051688490696
1461,583.0,609.9106776180698
1471,561.0,611.0533650577838
1481,556.0,612.1471978392977
1491,768.0,611.9969818913481
1501,193.5,612.7461692205196
1511,550.5,613.8216412971542
1521,556.0,614.4552925706772
1531,996.5,616.4523187459178
1541,565.0,617.6534717715768
1551,547.5,617.7917472598324
1561,180.5,620.2466367713005
1571,574.0,621.6549968173138
1581,557.0,621.7789373814041
1591,989.5,622.9076052796983
1601,584.5,624.3422860712055
1611,769.5,624.7333954065798
1621,203.5,625.5879086983343
1631,561.0,626.7854077253219
1641,564.5,626.6496039000609
1651,558.0,627.015142337977
1661,1006.0,627.7146297411198
1671,1389.0,629.7666068222621
1681,587.0,630.0193337299227
1691,545.0,632.106445890006
1701,668.5,632.8677248677249
1711,561.0,633.438340151958
1721,1280.0,635.3861127251598
1731,1885.5,637.2435008665511
1741,1528.0,638.8558299827686
1751,993.5,639.7055968018275
1761,561.0,640.328222600795
1771,555.5,640.9503105590062
1781,1008.5,642.2057832678271
1791,1268.0,643.3227247347851
1801,554.5,645.3153803442532
1811,1536.5,648.0242959690779
1821,991.5,648.5653487095003
1831,557.0,649.0518842162753
1841,1297.0,649.9223248234655
1851,1296.5,652.9313884386818
1861,559.5,653.216818914562
1871,561.0,654.1924104756814
1881,1384.0,657.7966507177033
1891,1276.5,658.9008461131676
1901,988.0,660.2903734876381
1911,553.0,661.4497645211931
1921,562.0,662.503123373243
1931,1288.0,663.2162092180217
1941,195.0,663.7640391550747
1951,1255.5,664.8557150179395
1961,179.0,665.6236613972463
1971,588.5,667.431506849315
1981,771.5,668.5896012115094
1991,1266.5,671.302611752888
2001,1290.5,674.1441779110445
2011,1299.5,677.2593237195425
2021,1653.0,680.1118258287976
2031,1378.0,680.7924667651404
2041,586.0,682.1697697207252
2051,1283.0,683.9634324719649
2061,560.0,685.7319262493935
2071,580.5,686.6144374698214
2081,199.5,687.4997597308986
2091,1307.0,689.1095169775227
2101,1282.5,690.6239885768682
2111,989.5,694.3195168166745
2121,200.0,695.2583686940122
2131,1892.5,695.7709995307367
2141,192.5,697.1919663708547
2151,1543.5,698.1564388656438
2161,766.5,700.1691346598797
2171,553.0,701.1828650391525
2181,552.5,704.2397982576799
2191,553.0,705.7690552259243
2201,192.0,706.2744207178555
2211,561.0,706.7711442786069
2221,1295.5,707.873930661864
2231,570.0,707.4558493948902
2241,560.0,707.6787148594377
2251,1642.5,708.9611283873834
2261,998.5,709.0276426360018
2271,1309.0,710.7904007045355
2281,561.5,711.9313897413415
2291,777.0,711.0641641204714
2301,557.5,711.7246849196001
2311,993.0,711.8701860666379
2321,183.5,712.6096510124946
2331,550.0,712.538181038181
2341,995.5,714.3045706962837
2351,1294.5,716.0429604423649
2361,1678.5,717.3737822956374
2371,560.5,718.5293125263602
2381,550.5,720.8756824863502
2391,1637.5,723.888122124634
2401,2584.0,725.5372761349438
2411,1014.5,727.7602654500207
2421,549.5,729.8289962825279
2431,540.5,731.3944878650761
2441,1815.5,733.373412535846
2451,188.0,734.3696450428397
2461,1000.5,736.8553433563592
2471,1834.0,738.6319303925536
2481,1360.5,740.7263200322451
2491,609.0,742.8687274187073
2501,1882.5,746.6427429028389
2511,1654.5,748.705296694544
2521,1276.5,750.1564855216184
2531,1297.0,752.0924535756618
2541,11.0,754.0531286894924
2551,1294.5,756.6189729517836
2561,1008.0,758.824482623975
2571,976.0,761.4572150914041
2581,1005.0,763.0153041456799
2591,1514.5,765.045156310305
2601,1645.5,767.6076509034987
2611,1529.5,770.0842589046342
2621,1376.5,772.5908050362457
2631,1885.5,775.3812238692512
2641,1293.0,777.5164710336993
2651,739.0,778.2289701999246
2661,2249.5,780.315295001879
2671,1665.0,782.0726319730438
2681,1636.0,785.8224543080939
2691,1005.5,787.8690078037904
2701,1894.5,790.0092558311736
2711,1539.0,791.1084470675028
2721,1274.5,793.3544652701213
2731,1276.0,795.9274990845844
2741,1822.0,797.8438526085371
2751,1537.5,798.7400945110869
2761,2339.5,802.6008692502717
2771,3258.5,805.7347527968243
2781,685.5,806.7705861201007
2791,557.5,810.4371193120745
2801,1381.0,811.757408068547
2811,1828.5,814.2347918890075
2821,1647.0,816.4540942928039
2831,556.0,816.6985164252915
2841,1540.5,819.0913410770855
2851,1658.5,821.2037881445107
2861,1000.0,822.0955959454736
2871,995.0,824.0848136537792
2881,518.5,825.7539048941339
2891,995.0,827.8215150466966
2901,1283.0,828.1041020337815
2911,1843.5,830.2440742013054
2921,1793.5,832.0453611776788
2931,1839.0,833.8379392698738
2941,975.5,834.9073444406664
2951,1281.5,837.7904100304982
2961,1882.5,839.9687605538669
2971,1635.0,843.0974419387412
2981,700.0,844.5784971486079
2991,198.0,846.0939485122033
3001,990.0,847.8758747084305
3011,1656.5,849.6550979740949
3021,197.0,850.6736180072824
3031,1826.0,851.1027713625866
3041,2322.5,852.073331141072
3051,1545.5,852.8139954113406
3061,1892.0,854.748284874224
3071,3352.5,856.4550634972321
3081,1231.0,859.1580655631288
3091,564.0,861.2426399223552
3101,200.5,861.7052563689133
3111,178.0,862.2401157184186
3121,1284.0,862.7866068567766
3131,1884.5,863.1386138613861
3141,1907.5,863.632123527539
3151,1652.0,865.47238971755
3161,170.0,866.3128756722556
3171,1627.5,867.7548092084515
3181,1353.0,869.4847532222572
3191,1629.5,870.8223127546224
3201,197.0,872.2289909403312
3211,174.0,872.3587667393335
3221,170.0,873.7683949084135
3231,1408.0,874.8056329309811
3241,1268.5,878.678031471768
3251,173.0,878.5367579206398
3261,198.5,878.9610548911377
3271,1278.5,880.1563741974932
3281,1008.5,881.3674184699787
3291,1010.5,882.1950774840474
3301,207.0,883.3568615571039
3311,981.5,884.0960434913924
3321,1300.5,884.9203553146642
3331,3393.0,885.4980486340438
3341,1644.0,886.6903621670159
3351,1274.0,888.1948672038197
3361,1830.5,889.4003272835465
3371,1272.5,890.5112726194008
3381,541.5,891.6412304052055
3391,1340.5,893.8013860218225
3401,2323.0,895.522787415466
3411,1885.0,895.4497214892993
3421,193.0,896.4393452206957
3431,203.0,896.8289128533955
3441,1291.5,898.4170299331589
3451,1648.5,899.9598667053028
3461,1509.5,903.041750939035
3471,3384.5,905.5391817919908
3481,2301.5,906.4630853203103
3491,1543.5,907.3487539386995
3501,2312.5,907.8697514995715
3511,995.5,909.6837083452008
3521,1891.0,910.1351888667992
3531,193.0,910.6743132257151
3541,1527.5,910.3270262637673
3551,2327.0,911.6026471416502
3561,1396.5,913.0784891884302
3571,3412.5,915.1353962475497
3581,1644.5,916.8084333984921
3591,1806.5,919.3532442216652
3601,550.0,921.2229936128853
3611,1500.5,923.1970368319026
3621,179.0,925.5724937862469
3631,198.0,927.6056182869733
3641,456.0,928.8857456742653
3651,3430.0,930.7718433305944
3661,2605.0,933.7952745151598
3671,202.0,935.2045764096977
3681,1280.5,937.988861722358
3691,559.0,939.9994581414251
3701,2310.5,942.4594704134017
3711,567.0,943.6475343573161
3721,2609.0,944.9336199946251
3731,1366.0,947.4896810506567
3741,1376.0,948.5241913926758
3751,1626.0,951.0661157024794
3761,195.5,951.09917575113
3771,528.0,952.1660037125431
3781,1376.0,954.5731288019042
3791,3302.0,958.3890793985755
3801,1890.5,960.5118389897395
3811,560.0,962.0028863815271
3821,545.0,963.4200471080869
3831,1648.0,964.0148786217698
3841,1654.5,965.14787815673
3851,3382.0,967.5849130096079
3861,2213.0,970.6131831131831
3871,3384.5,972.4358047016275
3881,1525.5,974.3417933522288
3891,538.5,975.2459521973785
3901,687.0,975.1504742373751
3911,3410.0,976.4962925083099
3921,176.5,976.8168834480999
3931,533.5,978.0083948104808
3941,1293.5,977.9873128647552
3951,2313.5,978.9496330043027
3961,197.0,977.5082049987377
3971,2602.0,977.9138755980862
3981,186.0,980.1823662396383
3991,1869.5,980.9250814332247
4001,579.5,981.1718320419895
4011,2597.0,983.1933433059088
4021,3417.5,984.4226560557075
4031,200.0,985.6092780947656
4041,589.0,984.7879237812423
4051,1267.0,984.6846457664774
4061,1667.5,985.9203398177789
4071,1656.5,990.132645541636
4081,3424.0,992.3334966919873
4091,3392.5,994.611097531166
4101,2281.5,996.7567666422824
4111,3371.0,998.7509121868159
4121,1875.5,999.5626061635526
4131,3379.0,1001.2956911159525
4141,3416.0,1003.1183289060614
4151,1896.0,1003.7948687063358
4161,3436.5,1005.9032684450854
4171,169.0,1007.890913450012
4181,541.0,1009.0141114565894
4191,3411.5,1011.1980434263899
4201,1653.5,1011.3849083551536
4211,1673.0,1011.0334837330801
4221,1647.0,1013.9102108505093
4231,3402.0,1015.6491373197825
4241,201.0,1017.6760198066494
4251,558.5,1018.6700776287933
4261,1873.5,1018.5394273644685
4271,2304.5,1019.7404589089206
4281,1500.5,1022.2450362064939
4291,692.0,1023.3336052202284
4301,2316.0,1026.0892815624272
4311,1542.0,1026.889236836001
4321,1900.5,1028.2736635038186
4331,1651.5,1030.3006234126067
4341,642.5,1031.6870536742686
4351,196.5,1032.436451390485
4361,201.0,1034.4324696170604
4371,3419.5,1036.2716769617937
4381,1022.0,1038.109564026478
4391,1888.0,1039.5313140514688
