-49.999999999999986,350,False
-49.999999999999986,350,False
-49.999999999999986,350,False
-49.999999999999986,350,False
-49.999999999999986,350,False
-49.999999999999986,350,False
-49.999999999999986,350,False
-49.999999999999986,350,False
-49.999999999999986,350,False
-49.999999999999986,350,False
180.99999999999997,390,False
180.0,389,False
179.9999999999999,391,False
182.00000000000003,391,False
182.00000000000003,391,False
182.00000000000003,391,False
180.0,391,False
180.0,391,False
180.0,391,False
180.0,391,False
180.0,391,False
180.0,391,False
182.99999999999997,392,False
182.99999999999997,392,False
182.99999999999997,392,False
182.99999999999997,392,False
180.99999999999991,392,False
180.99999999999991,392,False
180.99999999999991,392,False
180.99999999999991,392,False
180.99999999999991,392,False
180.99999999999991,392,False
180.99999999999991,392,False
180.99999999999991,392,False
180.99999999999991,392,False
183.0,392,False
181.0,392,False
181.0,392,False
181.0,392,False
181.0,392,False
196.99999999999994,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
201.0,395,False
199.0,395,False
199.0,395,False
199.0,395,False
199.0,395,False
199.0,395,False
199.0,395,False
199.0,395,False
199.0,395,False
199.0,395,False
199.0,395,False
199.0,395,False
201.0,395,False
201.0,395,False
200.0,395,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
200.0,394,False
